time_s,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6
22.618,2.8181028366088863,0.5959402602311451,-1.7743633249556299,1.3214779627196542,0.21876651428101487,1.0896085500717163,0.3300157189369201,2.2586001260242523,1.5816305504049504,-1.3455872304439243,3.2974857070221275,0.7286149859428406
22.818,2.8181028366088863,0.5962793729486288,-1.7750486804070535,1.3215547568943284,0.21852134867731385,1.0896085500717163,0.3300157189369201,2.257814639739085,1.5832143151856122,-1.3457388462302322,3.2980521834469934,0.7286149859428406
23.018,2.8181028366088863,0.5969264890009066,-1.7763565848799772,1.3217019270778103,0.218053823005903,1.0896085500717163,0.3300157189369201,2.2574950313392077,1.5838587723046638,-1.34581144135518,3.29828250446007,0.7286149859428406
23.218,2.8181028366088863,0.5976278570233255,-1.7777742387188482,1.3218400097575786,0.21754757882808942,1.0896085500717163,0.3300157189369201,2.2567911593541834,1.5852781300127368,-1.3459496753093834,3.2987893757308435,0.7286149859428406
23.418,2.8181028366088863,0.598355465299391,-1.7792450412307517,1.3220271726750061,0.21702294004717285,1.0896085500717163,0.3300157189369201,2.256147269396027,1.586576623485596,-1.346137042361078,3.2992526009184027,0.7286149859428406
23.618,2.8181028366088863,0.5986062051160836,-1.7797519182713588,1.3220842492337388,0.2168422799732073,1.0896085500717163,0.3300157189369201,2.2558093229054097,1.5872581745861658,-1.346194180991005,3.2994955446047194,0.7286149859428406
23.818,2.8181028366088863,0.5990714602667132,-1.7806924798424009,1.322189588830951,0.21650725368090232,1.0896085500717163,0.3300157189369201,2.2553424113539258,1.5881998561453634,-1.3462996348862353,3.2998309826543797,0.7286149859428406
24.018,2.8181028366088863,0.5995503853700931,-1.7816607268832743,1.322189588830951,0.21625836811290383,1.0896085500717163,0.3300157189369201,2.254861783632808,1.58916925309313,-1.3462996348862353,3.3000801734269722,0.7286149859428406
24.218,2.8181028366088863,0.6000110394124925,-1.782592085291981,1.322189588830951,0.21600592062168317,1.0896085500717163,0.3300157189369201,2.2544523942233385,1.5899950121747655,-1.3462996348862353,3.300332929724386,0.7286149859428406
24.418,2.8181028366088863,0.600111233590723,-1.7828915734935438,1.322189588830951,0.21593394801311688,1.0896085500717163,0.3300157189369201,2.2542989466310273,1.5903045357772474,-1.3462996348862353,3.3004049902119683,0.7286149859428406
24.618,2.8181028366088863,0.6002844330905639,-1.783483904982859,1.322189588830951,0.21580961288782446,1.0896085500717163,0.3300157189369201,2.2541251353977745,1.5909190370293778,-1.3462996348862353,3.3005294769682174,0.7286149859428406
24.818,2.8181028366088863,0.6004179606425162,-1.783870524071972,1.322189588830951,0.21575960118207177,1.0896085500717163,0.3300157189369201,2.253991138619316,1.5913816653628579,-1.3462996348862353,3.300579549570098,0.7286149859428406
25.018,2.8181028366088863,0.6005856734846013,-1.7842096603708344,1.322189588830951,0.21575960118207177,1.0896085500717163,0.3300157189369201,2.2538228440280395,1.5917212034328239,-1.3462996348862353,3.300579549570098,0.7286149859428406
25.218,2.8181028366088863,0.6005856734846013,-1.7842625876764944,1.322189588830951,0.21575960118207177,1.0896085500717163,0.3300157189369201,2.2538228440280395,1.5917741937555525,-1.3462996348862353,3.300579549570098,0.7286149859428406
25.419,2.8181028366088863,0.6005856734846013,-1.784318235328101,1.322189588830951,0.21575960118207177,1.0896085500717163,0.3300157189369201,2.2538228440280395,1.5918299080731209,-1.3462996348862353,3.300579549570098,0.7286149859428406
25.618,2.8181028366088863,0.6005856734846013,-1.784318235328101,1.322189588830951,0.21575960118207177,1.0896085500717163,0.3300157189369201,2.2538228440280395,1.5918299080731209,-1.3462996348862353,3.300579549570098,0.7286149859428406
25.818,2.8181028366088863,0.6005279497949225,-1.7840488989786538,1.322189588830951,0.21575960118207177,1.0896085500717163,0.3300157189369201,2.253880782256604,1.5915602642999125,-1.3462996348862353,3.300579549570098,0.7286149859428406
26.019,2.8181028366088863,0.6004564862196269,-1.783849482842925,1.322189588830951,0.21581120201881307,1.0896085500717163,0.3300157189369201,2.2539525095926396,1.5913606159701863,-1.3462996348862353,3.300527885618062,0.7286149859428406
26.219,2.8181028366088863,0.6003268468448362,-1.7834561455274527,1.322189588830951,0.21586236535949896,1.0896085500717163,0.3300157189369201,2.2540826238146137,1.5908901594193572,-1.3462996348862353,3.300476659700503,0.7286149859428406
26.419,2.8181028366088863,0.6001571037159005,-1.7828562104587036,1.322189588830951,0.2159847271977927,1.0896085500717163,0.3300157189369201,2.254252985530914,1.590366181615534,-1.3462996348862353,3.300354148133915,0.7286149859428406
26.618,2.8181028366088863,0.5997275377267209,-1.7819877188994722,1.322189588830951,0.21621512775163895,1.0896085500717163,0.3300157189369201,2.254403567359989,1.590062480372578,-1.3462996348862353,3.300282862252056,0.7286149859428406
26.818,2.8181028366088863,0.599542102489067,-1.7816128172671595,1.322189588830951,0.2163029988951169,1.0896085500717163,0.3300157189369201,2.2548702188323686,1.5891213262257196,-1.3462996348862353,3.3000354863870554,0.7286149859428406
27.019,2.8181028366088863,0.5990595194562043,-1.7806371882434178,1.322189588830951,0.2165525729651566,1.0896085500717163,0.3300157189369201,2.2553545489900024,1.588144545126849,-1.3462996348862353,3.2997856056936095,0.7286149859428406
27.219,2.8181028366088863,0.5985917150355813,-1.7796914766768166,1.3220846315925874,0.2168898834497671,1.0896085500717163,0.3300157189369201,2.255824044932527,1.5871977130336716,-1.3461945644521611,3.29944787996646,0.7286149859428406
27.418,2.8181028366088863,0.5978924201444893,-1.7782778602377214,1.3219072737811066,0.21739433786569898,1.0896085500717163,0.3300157189369201,2.2565258657523404,1.5857824149315978,-1.3460170145735895,3.2989428029031798,0.7286149859428406
27.618,2.8181028366088863,0.5976090858348465,-1.7777051293487596,1.3218438078147292,0.21759881453181187,1.0896085500717163,0.3300157189369201,2.2568102228287934,1.58520900048097,-1.3459534796529617,3.298738073281124,0.7286149859428406
27.819,2.8181028366088863,0.5969049126761087,-1.7762817824659571,1.3217081212023905,0.21810723334056123,1.0896085500717163,0.3300157189369201,2.257412454568115,1.583994626478668,-1.3458176451422326,3.2983043045678593,0.7286149859428406
28.018,2.8181028366088863,0.5961427735201135,-1.7747413758297619,1.3214861625565382,0.2186578943801581,1.0896085500717163,0.3300157189369201,2.2582818239207003,1.5822416890914586,-1.3455954432611172,3.29767767785233,0.7286149859428406
28.218,2.8181028366088863,0.5956830176764918,-1.7738121890397445,1.3214082515733019,0.21899028126790682,1.0896085500717163,0.3300157189369201,2.258743236980084,1.5813113797958043,-1.3455174465671,3.2973448761913415,0.7286149859428406
28.418,2.8181028366088863,0.5949626328765582,-1.7723563422587167,1.3212462029805456,0.21951141132012736,1.0896085500717163,0.3300157189369201,2.259466217696175,1.579853767445454,-1.34535521908765,3.2968230940095924,0.7286149859428406
28.618,2.8181028366088863,0.594077691985148,-1.7705680778562958,1.321074955896619,0.22015212566475412,1.0896085500717163,0.3300157189369201,2.26035434651931,1.5780633229915086,-1.345183781897503,3.2961815747839824,0.7286149859428406
28.819,2.8181028366088863,0.5932849085475018,-1.7689661731383233,1.3208959796938862,0.220726636493055,1.0896085500717163,0.3300157189369201,2.2611499852464507,1.5764594548127182,-1.3450046059988372,3.295606339284856,0.7286149859428406
29.018,2.8181028366088863,0.5921831752748395,-1.7667402074694103,1.320616725493891,0.22152586935408208,1.0896085500717163,0.3300157189369201,2.2622556857058984,1.574230744070516,-1.3447250383578642,3.294806093588701,0.7286149859428406
29.218,2.8181028366088863,0.5917592810983471,-1.7658838264724175,1.320521211335289,0.22183363799558747,1.0896085500717163,0.3300157189369201,2.262681106101812,1.5733733017732419,-1.344629416449606,3.2944979334570204,0.7286149859428406
29.418,2.8181028366088863,0.5907472638900793,-1.7643303679251394,1.320325530581612,0.22256901100627174,1.0896085500717163,0.3300157189369201,2.263549923078248,1.5718420554148875,-1.3444335139247408,3.2938681300656723,0.7286149859428406
29.618,2.8181028366088863,0.5898587155352283,-1.7643303679251394,1.3200245061052542,0.22321536859817598,1.0896085500717163,0.3300157189369201,2.264588513902712,1.5718420554148875,-1.3441321460195463,3.2931144350441133,0.7286149859428406
29.818,2.8181028366088863,0.5886497054707429,-1.7643303679251394,1.3196150048606783,0.22409590960160158,1.0896085500717163,0.3300157189369201,2.26580187627042,1.5718420554148875,-1.3437221744206904,3.292232758627503,0.7286149859428406
30.018,2.8181028366088863,0.5881910271382362,-1.7643303679251394,1.3194596743160205,0.2244302983599485,1.0896085500717163,0.3300157189369201,2.2662622058232995,1.5718420554148875,-1.3435666645018498,3.2918979368478136,0.7286149859428406
30.219,2.8181028366088863,0.5871138363545465,-1.7643303679251394,1.3190949456620715,0.22521631262498004,1.0896085500717163,0.3300157189369201,2.2673432745468785,1.5718420554148875,-1.3432015125654286,3.2911109007545707,0.7286149859428406
30.418,2.8181028366088863,0.5861836942749501,-1.7643303679251394,1.3187800748382856,0.22589583971421262,1.0896085500717163,0.3300157189369201,2.268276765342311,1.5718420554148875,-1.3428862739383471,3.290430485678367,0.7286149859428406
30.618,2.8181028366088863,0.5850971936852143,-1.7643303679251394,1.3184123546270698,0.22669056172162555,1.0896085500717163,0.3300157189369201,2.269522852231607,1.5718420554148875,-1.342465568472107,3.2895210248971085,0.7286149859428406
30.818,2.8181028366088863,0.5844788221547783,-1.7643303679251394,1.3182031094365798,0.22714333944168202,1.0896085500717163,0.3300157189369201,2.269987775984195,1.5718420554148875,-1.3423086288275947,3.289181344582171,0.7286149859428406
31.018,2.8181028366088863,0.5835550157025858,-1.7643303679251394,1.317890564365369,0.22782039971934892,1.0896085500717163,0.3300157189369201,2.271068643105541,1.5718420554148875,-1.3419438317432644,3.2883908956136976,0.7286149859428406
31.218,2.8181028366088863,0.5824892106284092,-1.7643303679251394,1.3175300582297478,0.22860249425866672,1.0896085500717163,0.3300157189369201,2.271984552669896,1.5718420554148875,-1.3416347751772257,3.287720251217247,0.7286149859428406
31.418,2.8181028366088863,0.5812934078821849,-1.7643303679251394,1.3171256841778798,0.22948122606612778,1.0896085500717163,0.3300157189369201,2.2727386569567942,1.5718420554148875,-1.341380363064672,3.287167505099201,0.7286149859428406
31.618,2.8181028366088863,0.5808862340600165,-1.7643303679251394,1.3170262574385545,0.2298054605707879,1.0896085500717163,0.3300157189369201,2.273479793653683,1.5718420554148875,-1.341130366901779,3.286515671206866,0.7286149859428406
